MutationType   SelectionCoeff   GENIE_counts
Single   3.01527123918847   4
Multi   0.752170259323924   0
Multi   2.74975638660834   0
Multi   5.47846756383286   0
Single   2.69699005747673   1
Multi   3.26565201301104   0
Single   3.50501546199136   2
Multi   5.14558125469908   0
Multi   4.25563879489842   0
Multi   4.88251349915038   0
Single   2.36326126487728   37
Single   4.07479099636197   20
Multi   4.17436358005057   0
Multi   2.36571354223014   0
Multi   5.23431541652759   0
Multi   5.41968341345042   0
Multi   5.69371086785021   0
Multi   5.09450960490258   0
Multi   4.29296944482687   0
Multi   5.11509807502312   0
Multi   2.32225193407351   0
Multi   2.48447451698207   0
Multi   0.182936130767122   0
Multi   1.64521066045055   0
Multi   4.94234344858677   0
Multi   3.13450632697338   0
Multi   1.70885809059344   0
Single   0.80195849185373   1
Multi   2.87053631520553   0
Multi   3.89283867139425   0
Single   0.165065317644576   0
Multi   4.49839457121715   0
Multi   5.4607149008897   0
Multi   2.1981693218228   0
Single   0.42849080499148   0
Multi   2.73431033737988   0
Single   3.2854572947091   4
Multi   2.14452215889158   0
Multi   2.42790741250681   0
Multi   2.35963444798416   0
Multi   1.71670733377285   0
Multi   4.43980212443218   0
Multi   4.82036928007309   0
Multi   4.62094245211918   0
Single   3.84024896498854   5
Single   3.38972087969826   382
Multi   1.42226780007619   0
Multi   2.97066858388622   0
Single   1.68021426327255   5
Multi   0.0124359332882739   0
Multi   2.70427114208393   0
Single   1.54340509762976   0
Multi   2.13877361549074   0
Single   0.838076831982494   0
Multi   2.67283447046299   0
Multi   4.42477739782358   0
Multi   4.99658764432837   0
Multi   2.797331675764   0
Multi   4.99909538887466   0
Multi   5.48894649912444   0
Single   2.92098646375276   32
Single   3.57234343402973   3
Multi   4.87008706579951   0
Multi   4.72123325708103   0
Multi   5.08874968842794   0
Multi   3.63630887911162   0
Multi   4.45896273068409   0
Multi   3.90062358607111   0
Multi   4.56263684213575   0
Multi   5.26632365213978   0
Single   3.64291061925242   7
Single   3.57390080570076   6
Multi   4.95584111785383   0
Multi   4.06260089338795   0
Single   4.47441577824983   13
Single   3.89973443194625   24
Single   0.500131750958851   8
Single   2.06931725868535   0
Multi   0.338069533453531   0
Multi   0.705906717871007   0
Multi   3.04434010892783   0
Multi   5.05876838457032   0
Multi   2.08982384431018   0
Multi   2.43355010717515   0
Single   1.42575667097955   1
Multi   1.39054618341335   0
Multi   3.3882678584392   0
Single   1.29916294782125   3
Multi   2.77317107385998   0
Multi   3.04315469329123   0
Multi   3.52929297561278   0
Single   2.69365849620699   6
Single   0.543860882236302   2
Single   0.944258619953053   0
Multi   0.523920184087917   0
Multi   0.72505398934478   0
Multi   0.560721230026744   0
Multi   2.58517543377805   0
Multi   0.408030526863665   0
Multi   0.661899383949419   0
Single   2.72791184749335   4
Multi   2.8784990619181   0
Multi   0.382667159735201   0
Multi   2.98500286723171   0
Multi   1.18163151342628   0
Single   0.315178316003698   0
Multi   2.00952618342258   0
Single   1.40570893083011   0
Single   3.63526136654117   6
Single   0.838642850576674   0
Single   0.943241244939603   0
Multi   2.41896580543675   0
Multi   2.28525672526512   0
Multi   3.16842949968725   0
Single   0.431575212066051   0
Multi   5.59254941208955   0
Multi   0.481462917556408   0
Multi   4.68035430579615   0
Single   4.09818943263656   9
Multi   4.56060746188716   0
Multi   4.76492970579387   1
Multi   5.36254806963524   0
Multi   5.46534603857045   0
Multi   5.09468751544427   0
Single   3.54788040549343   16
Multi   3.36108410474051   0
Single   2.80630053297949   7
Single   3.73554877236318   3
Single   3.90786170725612   11
Single   3.31015770063156   57
Multi   5.3467225682219   0
Multi   5.30094369245516   0
Multi   4.95021035011036   0
Multi   4.87591402214292   0
Single   4.36508712654362   37
Multi   2.47204148943011   0
Single   2.30206034673994   0
Multi   2.22975686324055   0
Multi   2.64912774666531   0
Single   1.85370000366879   2
Multi   0.816199277540896   0
Single   0.873297465869983   0
Multi   3.94202703326756   0
Multi   1.8069420440499   0
Single   3.13677593311085   9
Multi   3.64167859798132   0
Multi   2.66779112144466   0
Multi   5.7559564307514   0
Single   2.11253593971408   0
Multi   3.2754256160253   0
Single   1.51476781330732   0
Multi   2.62525940185179   0
Multi   1.84095075982966   0
Single   1.416080736345   5
Multi   2.42242595876464   0
Multi   0.811487387131874   0
Single   0.322937359997069   9
Multi   3.58634010304066   0
Multi   3.21680150751079   0
Multi   1.41992173820786   0
Single   1.63303542706058   0
Single   1.30682452487873   8
Multi   0.216856370215187   0
Multi   2.62193904767861   0
Single   2.33168002991706   0
Multi   2.18833857914725   0
Single   3.47042230261678   10
Multi   0.246363800554277   0
Single   1.62910436757723   0
Multi   2.66069774528455   0
Multi   2.13681216713456   0
Multi   3.45525797090326   0
Multi   1.98372422878509   0
Multi   1.32725674885729   0
Multi   0.65431588079487   0
Multi   0.927754343530747   0
Single   0.398622347843698   0
Single   1.36953217374469   0
Multi   1.81096635652684   0
Multi   0.203703712219932   0
Multi   1.04346421844842   0
Multi   2.67603049182643   0
Multi   0.930962275532646   0
Multi   1.22031373578176   0
Multi   1.24545338550508   0
Single   0.689431308828094   0
Single   1.99590003132016   0
Multi   0.905695164957185   0
Multi   1.82231109660403   0
Single   1.39980374056599   0
Single   0.241499076930444   0
Single   1.52084476884939   1
Single   1.45653968088416   0
Multi   1.48022599359943   0
Multi   2.02332155184358   0
Multi   1.16513465664304   0
Multi   0.394399228221899   0
Multi   0.922795374666886   0
Multi   1.88366401835332   0
Multi   0.834583263592925   0
Multi   0.577551869492733   0
Single   1.57625957254833   0
Multi   0.750292835843554   0
Multi   1.1857787614806   0
Single   1.4014449006846   0
Multi   2.43072941752499   0
Multi   1.55039486838738   0
Single   1.05144525374743   0
Multi   0.563981243424335   0
Multi   0.683667243673678   0
Multi   1.32478097093551   0
Single   1.39894141353582   17
Single   1.62270011085183   0
Multi   0.728821458506843   0
Multi   2.82272038311791   0
Single   0.674583198325088   0
Multi   1.54279812023859   0
Single   1.45209336143656   0
Single   1.00159524992977   1
Multi   2.36008878241159   0
Multi   0.961749053273925   0
Multi   0.998074901421909   0
Multi   2.36858387734923   0
Single   1.29106313249078   1
Multi   2.42091608951268   0
Multi   2.05639876644985   0
Multi   1.86782668257741   0
Multi   1.60315659482389   0
Multi   1.28515905155114   0
Single   2.05346014629387   0
Multi   1.42261763762202   0
Single   1.38388891586676   1
Multi   2.70179251219629   0
Multi   2.36427170210816   0
Multi   2.27162570194314   0
Single   0.903543262084975   0
Multi   1.79086840879935   0
Multi   0.525755496870022   0
Multi   0.325517070593414   0
Single   1.55361404555765   0
Multi   1.59039993677818   0
Single   1.22772083378911   0
Multi   1.12455970774334   0
Multi   1.27685197060442   0
Multi   0.455918302007454   0
Single   0.590224406746331   1
Multi   0.801729495946504   0
Multi   0.657134759191825   0
Single   1.16148480196067   0
Single   1.43827765548274   0
Multi   0.757892386506065   0
Multi   0.803577740261314   0
Multi   1.2287862604007   0
Multi   2.41839685306361   0
Single   1.77816960501098   0
Multi   1.00953846026921   0
Single   0.212355794386165   0
Multi   0.451671957460046   0
Single   1.28145276836281   0
Single   0.957852469598231   0
Multi   1.25586655375273   0
Multi   0.226998220353599   0
Multi   1.0261058986573   0
Multi   1.52904499945471   0
Single   0.490169015050301   0
Multi   0.831781680146153   0
Multi   0.637749229234303   0
Multi   1.5699480614264   0
Multi   0.662882744254033   0
Multi   0.472835543977582   0
Single   0.618018558567483   0
Multi   0.423932294526989   0
Single   1.17178447441874   0
Multi   2.04299532968928   0
Single   2.8820254451964   0
Multi   0.867774424290281   0
Single   0.330026300805694   0
Single   0.904672799481868   0
Multi   0.76013999354577   0
Multi   1.02239698380721   0
Multi   1.15731719881696   0
Multi   1.00141347108177   0
Multi   0.697992950734592   0
Multi   0.355447882731516   0
Single   1.19248027270963   1
Single   1.2669324075226   0
Multi   0.179598963105292   0
Single   1.66398357239013   1
Multi   1.53808206926077   0
Multi   0.277206564288788   0
Multi   1.73308986694953   0
Multi   1.38104464883734   0
Multi   1.37643401614283   0
Multi   1.81707192915949   0
Multi   0.416782599593836   0
Multi   0.927019355844342   0
Multi   2.15089204775643   0
Multi   1.5385266876968   0
Single   0.235579606683909   0
Single   1.55606826891981   0
Single   1.14953483012831   0
Multi   1.61289645354944   0
Multi   1.88056618065499   0
Single   1.77972875959172   0
Multi   1.97383702216904   0
Multi   0.618997540300024   0
Multi   2.51785267726357   0
Multi   0.352596801041034   0
Multi   2.04789199242552   0
Single   1.42892004748854   0
Multi   0.392513086166532   0
Multi   0.831569788349191   0
Single   2.06252145945589   0
Multi   1.44986185727353   0
Multi   0.335307785861692   0
Multi   4.28789564065452   0
Multi   2.07327090965646   0
Multi   1.94257406890231   0
Single   2.77366142799893   0
Multi   3.40615495691825   0
Single   0.00898949693924885   0
Single   0.113652161265229   0
Multi   1.26691852730516   0
Multi   1.42999173594695   0
Multi   2.57869780435641   0
Single   1.89369040935604   0
Multi   0.57746519864604   0
Multi   3.39378089497379   0
Multi   1.54787124861904   0
Multi   3.72275024135888   0
Multi   0.720237120849182   0
Multi   2.49594189822777   0
Single   0.458531764149457   0
Multi   4.80360394154807   0
Multi   1.02630943392401   0
Single   3.34916033624727   18
Multi   3.70531804078618   0
Multi   0.236199236636737   0
Multi   2.53800750722166   0
Single   2.38035042882874   2
Single   1.63281899953961   2
Single   2.80108393975077   4
Multi   4.56029169474514   0
Multi   2.02300622522955   0
Multi   2.29191149496756   0
Single   0.41939314876256   0
Multi   1.23553073260023   0
Multi   0.995928781913425   0
Multi   0.325708248265667   0
Multi   0.572865520203621   0
Multi   0.0521311540211681   0
Multi   1.22904882692907   0
Single   0.388252564904286   0
Multi   0.0912675291006286   0
Multi   0.00838315931113678   0
Single   1.83293042127672   1
Multi   0.928653097504972   0
Single   0.699437856191096   0
Single   1.87247186332013   1
Single   0.192606724314048   0
Multi   3.86820615658904   0
Multi   0.61187384749133   0
Multi   2.25188579133297   0
Multi   2.11948839548593   0
Multi   0.229849279039169   0
Multi   1.73504604982736   0
Multi   1.41637923174107   0
Multi   0.292749988819623   0
Single   1.31034679585715   0
Multi   0.120364090788799   0
Single   0.574525773582012   0
Single   1.03176860031652   1
Single   1.95569715284611   0
Single   2.57922599658348   0
Multi   2.74069047452575   0
Multi   2.29014673176216   0
Multi   1.25751743833934   0
Multi   0.0408883513625303   0
Single   2.1111862463387   49
Multi   1.75293911032243   0
Multi   1.80376509445434   0
Multi   3.46413258085419   0
Single   3.2064731450521   4
Multi   5.13012870876332   0
Multi   2.61041011192538   0
Multi   4.63405157211957   0
Multi   3.64461116352124   0
Multi   3.85846252804305   0
Single   3.15707232431214   16
Single   2.86302227619107   1
Single   3.84630841325971   2
Single   1.03671553278085   0
Single   3.40417258653527   32
Multi   3.82804733236028   0
Multi   4.06513849582908   0
Multi   2.42165605495967   0
Multi   4.55437269944989   0
Single   3.06937093335148   20
Multi   2.34053880099232   0
Multi   4.22763934002758   0
Multi   2.03246191786117   0
Multi   3.62079800343047   0
Multi   4.92202867557273   0
Multi   3.84784962690907   0
Single   2.90089839733536   13
Multi   4.88916737666879   0
Single   4.2635255137091   3
Single   2.37957191514108   0
Multi   4.56748390684425   0
Multi   4.64527332935764   0
Single   4.007725910552   2
Multi   4.56754245343325   0
Single   3.11647467408032   23
Multi   3.93322350422946   0
Multi   4.22700964463188   0
Single   0.409821594818562   0
Multi   5.20863261670151   0
Multi   4.88862220325044   0
Multi   2.71573157409847   0
Multi   4.55148419234076   0
Multi   0.111148578713948   0
Multi   4.41302794332407   0
Multi   4.96103917160521   0
Multi   4.63815555859096   0
Single   3.86319478925244   8
Multi   4.21814280440289   0
Multi   4.03748616523161   0
Multi   4.11613329179945   0
Single   0.936265674155723   0
Single   3.32155983944607   5
Multi   3.74672388599654   0
Multi   4.92447484619445   0
Multi   4.51740889215948   0
Single   3.38684831137438   2
Single   3.62251606658798   42
Single   1.68107030806851   0
Multi   4.19011099213859   0
Multi   3.91765299866457   0
Multi   2.67837721667572   0
Multi   1.05528987397978   0
Multi   0.4558575599328   0
Multi   4.55932080242649   0
Multi   3.43470767721675   0
Multi   4.66435385291824   0
Single   1.98815168837345   1
Multi   0.0994944119470987   0
Multi   0.44336159158824   0
Multi   1.07408343571506   0
Single   0.739466702506017   2
Multi   0.808363656643904   0
Multi   0.751745101967607   0
Single   3.65356820072531   8
Single   0.686526212094909   5
Multi   1.52275605173171   0
Multi   1.59772113472101   0
Multi   4.75202760754784   0
Single   1.83302886227172   112
Single   0.283525908391219   0
Multi   0.274267447808214   0
Multi   0.635475410058488   0
Multi   4.12057221012781   0
Single   3.62114330890208   3
Multi   0.85525879173107   0
Single   2.57638884732836   2
Multi   4.3232510275669   0
Multi   3.95792532531942   0
Single   1.58502534001251   1
Single   3.20140766036491   2
Multi   5.02350595631493   0
Multi   4.42756869561717   0
Multi   4.65598131717624   0
Multi   4.71955005134684   0
Multi   3.08049652931566   0
Multi   0.368139552576243   0
Multi   4.03632548195902   0
Multi   2.26502423799938   0
Single   1.16047683413277   0
Multi   1.25854429858838   0
Single   0.120880876414527   1
Multi   0.0547211161061078   0
Single   0.772178138936871   0
Multi   0.271358656698897   0
Single   0.55664982932106   0
Multi   0.0790717102280085   0
Multi   1.05775197445679   0
Single   1.03830626367153   0
Multi   0.100490600160856   0
Single   0.45876388984707   0
Multi   0.397383203001588   0
Single   1.39321331288833   17
Single   0.303363084779485   0
Multi   0.389839692522325   0
Multi   1.54559902469407   0
Single   0.584480716161579   5
Multi   2.10597989899541   0
Multi   3.46708894392044   0
Multi   0.573991223975512   0
Multi   3.2831399962458   0
Multi   0.523887365079115   0
Multi   1.27167297072591   0
Multi   0.0291372318380378   0
Multi   0.298752956343549   0
Single   1.13536148668969   0
Multi   1.34626878682291   0
Single   2.76080988465064   8
Multi   2.56372986076857   0
Single   1.76024410519764   3
Multi   1.16272871774554   0
Single   0.528350348242815   0
Multi   1.00864948248638   0
Multi   1.90460354691701   0
Multi   1.64254242318797   0
Single   0.736733969358456   0
Single   1.78539768381399   0
Single   1.03920086569073   0
Multi   0.995974165950341   0
Multi   0.460585419133519   0
Single   1.14388270895546   0
Single   1.62806047151257   0
Multi   2.38321877908879   0
Single   0.113944470397254   1
Multi   2.05705496939633   0
Multi   1.67908624556321   0
Multi   1.3312959063405   0
Multi   1.80826434268394   0
Single   0.890185377705142   0
Multi   1.15619802095428   0
Single   0.146083860915171   0
Single   0.554245398715819   0
Single   0.944589987675213   0
Single   1.82432097468657   1
Multi   1.8990188425614   0
Multi   0.592854377828906   0
Single   1.24371894964075   2
Single   0.478795636730334   0
Multi   0.298058087190434   0
Multi   1.29497988042466   0
Multi   0.514213623181764   0
Multi   2.41311478715234   0
Multi   0.135893781220298   0
Multi   1.46042765910883   0
Multi   4.8276581559526   0
Single   2.77142246116032   0
Multi   3.22208943122379   0
Single   1.28050143423762   0
Multi   2.06372879985916   0
Multi   1.11000332524471   0
Multi   0.755890115198813   0
Single   2.12838290427732   3
Single   1.5100531364945   0
Multi   3.49020226970272   0
Multi   1.60575575222603   0
Multi   4.38195668480954   0
Multi   4.08001759418837   0
Multi   2.49718809589182   0
Single   0.650219367340352   0
Multi   0.647391798933735   0
Multi   0.0660082958589156   0
Single   0.450094659633865   0
Multi   0.497477273814459   0
Single   1.53381514783289   0
Multi   0.435091104820381   0
Single   0.190784520712974   0
Multi   0.257870666970195   0
Multi   4.59474051057393   0
Multi   0.651510994687497   0
Multi   1.35779672342577   0
Single   1.56005603475362   0
Multi   0.923938706035682   0
Single   1.07915631714935   26
Multi   4.33065902839284   0
Multi   0.359281514801146   0
Single   4.19200916306464   17
Single   3.63057305897214   5
Multi   4.6930584864675   0
Single   3.89280021693988   4
Multi   4.62107939035995   0
Single   3.36815310277605   11
Multi   3.68056055604888   0
Multi   4.62944138931079   0
Multi   4.33182287727759   0
Multi   4.66237904337282   0
Single   4.28230275816394   2
Multi   4.70167912467031   0
Multi   4.75494288049509   0
Multi   4.85862834737334   0
Single   3.57940581822618   3
Multi   4.80861285393928   0
Multi   3.77534450794833   0
Multi   4.82727774588937   0
Single   1.93812053035351   2
Multi   1.35910449982231   0
Multi   0.465985669437628   0
Multi   1.56458027567684   0
Single   0.669534089285548   0
Multi   1.57597100027067   0
Multi   1.33067889074547   0
Multi   0.0762191944660461   0
Multi   1.16784842512133   0
Single   0.338898892875725   0
Multi   1.29751156076249   0
Single   0.899670701009325   0
Single   1.802010607935   0
Multi   2.27452924574722   0
Single   2.7669857283514   1
Single   0.0275042020391255   0
Multi   0.350725562123679   0
Single   0.225660854357209   0
Multi   0.148968975752732   0
Single   1.0483361907573   0
Single   0.448881686940971   0
Multi   1.04388669589411   0
Multi   1.70999504599116   0
Multi   0.256975510690272   0
Single   0.170627787082512   0
Multi   4.20150999563358   0
Multi   1.26581937951063   0
Multi   0.0970631301122612   0
Single   0.0449287897888012   0
Multi   1.15684132452722   0
Single   0.998851905408479   0
Multi   2.46323725164975   0
Single   2.95176249509714   2
Multi   0.748050417371143   0
Multi   0.86678153583436   0
Single   0.305117344455521   0
Multi   2.22309993893543   0
Single   1.65103547213415   1
Single   0.503034935562502   0
Multi   4.2303422145166   0
Multi   5.28632256407104   0
Multi   4.71053963314999   0
Multi   3.80867290010175   0
Single   0.451129861507484   3
Multi   4.95250956286406   0
Multi   3.13844533729579   0
Multi   3.89459437933018   0
Multi   0.141826383513868   0
Multi   3.29430607398334   0
Single   2.16751071100252   5
Single   0.612308988457833   0
Multi   2.49485111840331   0
Multi   1.52533312851308   0
Multi   2.15009243175769   0
Multi   0.7536551575685   0
Multi   1.65352015938132   0
Multi   1.16995423423168   0
Single   1.25755565873   0
Multi   0.00175619040945367   0
Multi   0.102650854098039   0
Multi   1.55802240760288   0
Multi   2.29434534790754   0
Single   0.569876574763997   0
Single   2.01624001076604   0
Multi   0.369469726646956   0
Single   1.35213667286523   4
Multi   0.175596082962151   0
Multi   0.501482670591168   0
Single   0.916472408017695   0
Multi   1.77623629782323   0
Multi   0.200107546220306   0
Single   0.413721552362521   0
Single   1.4348433021062   0
Single   0.671837012420899   0
Multi   0.565935574427689   0
Multi   1.04672970479904   0
Multi   1.38728233786454   0
Multi   1.57807986917921   0
Single   0.118758697047114   0
Single   2.16047653430221   0
Multi   2.05103385284595   0
Single   1.96031878430025   0
Multi   0.833663780863535   0
Multi   0.426139148320327   0
Multi   0.63918880050173   0
Multi   2.16521211708926   0
Multi   1.40241296689855   0
Multi   1.24507237886566   0
Multi   2.5961455610679   0
Single   3.42829673664102   5
Multi   3.68843745805148   0
Multi   3.6278662311234   0
Multi   2.38215348039708   0
Single   0.404910095694448   0
Single   3.44179538870048   0
Multi   2.19171289068498   0
Multi   4.20322990823449   0
Single   0.539519103909585   0
Multi   3.76710497063627   0
Multi   1.91243530931375   0
Multi   0.642568591742688   0
Multi   2.46328314102744   0
Multi   1.74604647694596   0
Multi   2.17736530444779   0
Single   0.895659936923419   0
Multi   1.36293724980315   0
Multi   1.81964225547503   0
Multi   0.857078613389645   0
Single   2.31895420704138   0
Multi   1.13723998545878   0
Single   1.21764506702678   0
Multi   1.56915080025434   0
Multi   0.930046335012166   0
Multi   2.12697515769104   0
Multi   1.20470208604384   0
Multi   1.85689833040075   0
Single   1.28588567375356   0
Multi   1.36008481625718   0
Single   2.54454727174213   0
Multi   2.38235800526099   0
Single   1.04879128295097   0
Multi   2.69966686245813   0
Multi   2.65276054188592   0
Multi   0.719695948347901   0
Multi   4.1517721665902   0
Multi   3.25538783133636   0
Multi   3.42048264249117   0
Multi   3.06234953517112   0
Single   2.73642957268771   3
Multi   1.85361260658438   0
Multi   4.0184591527958   0
Multi   4.27721610974324   0
Single   3.0131741241964   16
Multi   3.040723266679   0
Multi   3.8322950055128   0
Single   3.13336286385803   2
Single   2.54706413033728   22
Multi   3.59161956841464   0
Multi   3.11369917891739   0
Multi   3.65683264994371   0
Multi   4.29309830927665   0
Multi   3.45761101586147   0
Single   1.94429374375662   182
Multi   2.63830350213561   0
Multi   0.222952956487244   0
Multi   3.44400840209675   0
Single   2.81327618642161   1
Multi   2.54252908283447   0
Multi   3.33007983268604   0
Multi   3.53099416782652   0
Multi   3.21263416193772   0
Multi   3.89301595587973   0
Single   1.57241272865777   2
Multi   1.3496199117528   0
Single   1.22126279078068   0
Single   2.66420428296521   0
Single   0.31462871985876   0
Single   3.26968778617043   12
Multi   2.39394479374079   0
Multi   2.90070860487048   0
Multi   3.79884486658569   0
Multi   4.26272619527362   0
Single   1.39091675330197   0
Multi   1.7208680722433   0
Multi   1.38796797582366   0
Multi   0.237314989306018   0
Single   1.53171171776288   1
Multi   4.33525657434091   0
Multi   5.6294940869829   0
Multi   4.98495705267822   0
Single   3.58298761121944   13
Multi   3.03017229280097   0
Single   3.12128811462052   14
Multi   4.21727301844055   0
Multi   5.09408669694717   0
Single   3.09009028669102   4
Multi   4.6728210694283   0
Multi   3.67922263611829   0
Single   2.59286409355214   11
Single   2.05856263169332   1
Multi   3.67287088198056   0
Multi   4.18794085389935   0
Multi   1.40647390124583   0
Multi   2.59328136139436   0
Single   0.630133102733107   0
Multi   0.359620315388334   0
Multi   1.54996837291703   0
Multi   4.64557981023591   0
Single   3.36757946194553   1
Multi   2.69154241468861   0
Single   2.73194204353212   3
Multi   5.23282390228284   0
Multi   3.63922074623908   0
Multi   5.41135382521194   0
Single   2.33648337482612   13
Single   4.00966370471295   21
Multi   2.47589030364189   0
Multi   5.28154666067243   0
Multi   5.25994902546061   0
Multi   4.84607235022664   0
Multi   3.74538459204937   0
Multi   1.2375190241649   0
Multi   3.56378300302517   0
Multi   4.43976849921377   0
Multi   2.46994493205079   0
Single   0.587633254302152   0
Multi   0.179278980913501   0
Multi   0.771488281810689   0
Multi   4.7385621204645   0
Single   1.6247654800287   1
Multi   0.964074809870974   0
Single   2.60333889129578   1
Multi   2.90700904600774   0
Multi   1.24164419809701   0
Multi   3.0690763561804   0
Single   1.30183603423197   0
Single   0.78880050464189   0
Multi   2.79785187236074   0
Multi   4.6523737494056   0
Multi   1.6960569976552   0
Multi   1.14689099787288   0
Multi   0.440915314298612   0
Multi   0.618929228354882   0
Multi   2.51818330338413   0
Multi   1.44944779013573   0
Multi   2.67874309054713   0
Single   0.733003224920721   0
Multi   0.953197211858291   0
Multi   1.56708078285434   0
Multi   4.17469917555121   0
Single   3.0146957238901   3
Multi   2.51012168852137   0
Single   3.5008387323921   2
Multi   4.85356103222748   0
Multi   1.48692752831193   0
Multi   3.62687214072267   0
Single   0.789749940313336   1
Single   1.9990537306961   5
Multi   3.89806295473461   0
Multi   4.66582840355687   0
Multi   3.7946235244522   0
Multi   4.14115536120118   0
Multi   4.31165820050114   0
Multi   1.9220034704466   0
Multi   4.37453990780894   0
Multi   4.73208984956767   0
Multi   2.36650644193631   0
Single   2.05473199272354   0
Multi   0.645002522337168   0
Multi   2.35083255254876   0
Multi   1.76845923084234   0
Multi   1.34025480479111   0
Multi   2.82401333884325   0
Multi   1.5365101314314   0
Single   0.348132043912844   0
Multi   2.99401443134311   0
Multi   1.83600284568599   0
Single   1.31314036402452   1
Multi   0.299687473480867   0
Multi   0.769600820728613   0
Multi   0.742513015893843   0
Single   1.41221528700071   1
Single   1.04995061842338   1
Single   0.381271981550819   0
Multi   1.96956509487377   0
Multi   0.846415556434381   0
Multi   2.23688037624199   0
Multi   2.19372278648317   0
Multi   4.42830952706003   0
Multi   0.356372450798553   0
Single   3.4395607737142   109
Single   3.66881434104337   3
Multi   4.37596284902715   0
Single   0.940786206156118   0
Multi   4.89190728983646   0
Single   3.6517629186286   5
Multi   4.17728861484877   0
Multi   4.53679818678942   0
Multi   2.73938566318115   0
Multi   3.25656304002604   0
Single   3.08694851984191   5
Multi   3.95212412932117   0
Multi   5.19124035945418   0
Multi   4.53574918586432   0
Single   2.94410264475772   8
Multi   4.87871137636977   0
Multi   4.62466254831794   0
Multi   1.64761058353027   0
Single   1.93982487370275   3
Single   1.1984604167359   0
Multi   0.600881923899984   0
Multi   1.40720219365901   0
Single   0.807577587978877   0
Multi   0.457764758124445   0
Single   1.12997251890063   0
Multi   0.107601372749667   0
Multi   0.641552691797119   0
Single   1.07898749437628   0
Multi   1.7736405075579   0
Multi   0.291220360653045   0
Multi   1.27890955706635   0
Multi   1.38740325839682   0
Single   1.06184392129211   0
Multi   1.19382989249128   0
Multi   2.40345285113642   0
Multi   1.67035161820849   0
Multi   0.662358607034209   0
Multi   1.17123908176015   0
Single   1.82091562764182   8
Single   1.41051451691589   0
Multi   0.677192758344338   0
Multi   0.243338697164573   0
Multi   0.391137718670956   0
Multi   1.50313973297877   0
Multi   0.734466984571234   0
Multi   0.873271559704079   0
Multi   1.17456368602579   0
Multi   0.198778919041224   0
Multi   0.567026254851227   0
Single   0.314611173287883   3
Multi   0.549283442545009   0
Single   0.394492547657483   0
Single   1.6646854279011   0
Single   0.254643805843079   0
Single   0.729023196779104   0
Multi   0.370365123904712   0
Multi   2.62379539585492   0
Single   2.11212451567674   0
Multi   0.373649719941047   0
Multi   1.81196580107083   0
Multi   1.70186625837438   0
Multi   3.93626543333926   0
Multi   0.719849871354682   0
Single   0.982000722947483   0
Multi   0.323400075370872   0
Multi   0.444597929007515   0
Single   2.02569148183122   4
Multi   2.60277433613208   0
Multi   0.820557841496028   0
Multi   1.24505736207652   0
Single   1.33547639755743   0
Single   0.505762108590087   1
Single   0.382274079489631   0
Multi   1.20572227143599   0
Multi   4.25119665916135   0
Multi   2.51086272482939   0
Multi   3.40590032657336   0
Single   1.0537438065182   0
Multi   0.238185370585421   0
Multi   0.777792896402333   0
Single   0.556801012333507   13
Multi   1.7429094089027   0
Single   1.26618733054096   0
Multi   0.720913144355326   0
Multi   0.37991806149399   0
Single   1.25819601594437   1
Multi   0.408079221762386   0
Multi   2.16687027842079   0
Multi   0.138004086875683   0
Multi   0.0526783740136134   0
Single   1.0866157448414   1
Multi   1.72169737516711   0
Multi   0.496039237555606   0
Multi   0.523518637586998   0
Single   0.695925007508053   0
Multi   1.12183207993669   0
Single   1.61799906974733   6
Single   1.15642898629115   0
Multi   1.47414378278611   0
Multi   1.13678966648007   0
Single   0.669902395167554   0
Multi   0.0236211929634689   0
Single   0.869059800097893   0
Single   2.08972557483256   0
Multi   1.37347448352608   0
Single   0.43408455876769   2
Single   1.49949492850695   0
Multi   1.48790366241118   0
Multi   1.53912334572493   0
Multi   0.304419972649233   0
Multi   0.260552486849861   0
Multi   1.29748908304357   0
Multi   0.245128578502454   0
Multi   0.368438112688606   0
Multi   1.63038188951803   0
Multi   0.687524081319896   0
Multi   2.6920195210302   0
Single   2.056470616417   0
Multi   0.506832848131369   0
Single   1.5299914231306   0
Single   0.320967021389465   1
Multi   1.45513763608065   0
Multi   2.31115068155098   0
Multi   1.47308324621966   0
Multi   1.7607663076227   0
Multi   1.46089024040183   0
Multi   1.38708445584162   0
Multi   0.943894735963407   0
Multi   0.730473157169852   0
Multi   1.5114924245213   0
Single   0.810304297742535   0
Single   1.09463047736416   0
Multi   1.22680257339543   0
Single   0.256108007847544   0
Multi   1.65191133758971   0
Multi   0.932532184055683   0
Multi   2.62465449859536   0
Single   1.1117021186418   0
Multi   0.580277578748906   0
Multi   0.148853641198614   0
Single   0.384209164637415   0
Multi   0.0225597228539833   0
Multi   1.35520333827232   0
Multi   1.64569638694127   0
Multi   1.58136807537317   0
Multi   2.87385136613513   0
Multi   0.668958765999951   0
Multi   1.61320140129894   0
Single   1.17561181595875   0
Multi   1.37437010496106   0
Multi   1.97559124581363   0
Single   0.184161987471138   0
Multi   0.647263715750753   0
Multi   0.124904335988168   0
Single   0.297669025518878   0
Multi   2.60498732160206   0
Single   1.75811471677915   0
Multi   0.571761714236889   0
Multi   1.59125144329123   0
Single   0.255430752525876   0
