muRate	SelectionCoeff
4.77545	 1.75289
4.21667	 4.39135
4.79267	 4.59722
4.02731	 1.82725
2.66559	 2.35785
1.58617	 1.52018
1.81109	 1.62388
3.58371	 3.33079
3.36657	 2.24464
3.28292	 2.26272
3.15383	 2.05796
1.99408	 3.85856
4.11253	 4.21842
1.80577	 3.63877
1.81726	 4.28852
1.12452	 5.24237
2.36673	 4.031
1.74451	 0.879922
1.0469	 1.9729
1.05937	 4.55927
1.58241	 0.832733
1.60869	 0.212133
0.975438	 4.76745
1.86627	 0.893453
1.45479	 1.69608
1.59406	 2.83628
5.02692	 1.21727
4.5511	 2.0545
5.17287	 2.23246
3.228	 4.72985
4.9609	 4.32018
3.82949	 2.16205
1.96356	 1.652
1.14635	 1.40505
1.45266	 0.180763
1.52387	 3.28683
1.87155	 1.7373
1.78526	 1.50616
0.768609	 1.01782
1.82416	 0.916403
0.810416	 1.00143
0.776598	 0.72759
2.88745	 0.816227
1.17866	 1.04426
0.75571	 0.764169
1.56668	 1.09948
2.44127	 2.25816
1.28015	 1.91524
0.534358	 0.989462
2.13025	 2.02866
1.27163	 2.19136
2.00923	 1.91438
1.40269	 1.51446
0.763067	 1.77259
1.34074	 1.44296
0.971961	 1.2839
1.72553	 2.07414
0.834721	 0.96504
1.78961	 1.43553
1.72918	 1.78801
1.77063	 1.11149
1.2205	 1.61992
2.71035	 1.24975
1.46333	 1.97584
2.48746	 2.61459
1.17746	 0.403432
0.923159	 2.01553
1.4081	 2.36721
1.43585	 1.41354
1.56396	 0.918983
1.64177	 1.05348
1.10074	 2.67236
1.29987	 1.66118
1.82623	 1.63282
1.9332	 1.73726
1.51754	 1.70073
1.94149	 1.24363
1.68702	 1.61846
1.74592	 2.11183
2.21901	 1.61181
1.78468	 2.55762
2.01909	 1.22245
1.43796	 2.45438
1.35465	 1.49543
1.99757	 2.23914
2.08423	 2.3028
2.29722	 1.84458
1.76966	 0.103817
1.40968	 1.33365
0.846954	 0.513418
0.577692	 0.802986
0.165546	 1.04839
0.408611	 0.772876
0.251362	 1.3586
0.907183	 1.08884
1.02855	 0.669553
0.717063	 0.0529916
1.35116	 0.276155
0.662954	 0.748456
0.333678	 0.784372
1.91091	 0.989001
0.669844	 0.0575344
0.69083	 0.346299
1.73016	 1.51598
0.825744	 0.490324
0.91274	 0.0690277
0.182798	 0.96462
0.325664	 1.37341
0.103915	 1.41138
1.32042	 0.64061
0.735858	 1.16437
0.0171311	 1.11845
0.238983	 0.218866
0.19684	 1.37426
1.2755	 0.371005
0.876442	 0.294271
1.03771	 0.743438
1.01923	 1.07369
0.239955	 0.327167
0.451615	 0.0126933
0.298085	 0.123242
0.340183	 0.54891
0.125042	 0.634423
0.92028	 1.07056
1.25709	 0.537671
2.2841	 1.33286
0.270188	 0.289192
0.137102	 0.844565
0.671838	 0.822606
0.854538	 0.0510753
0.273679	 0.806056
0.483538	 0.393321
0.195595	 0.0366843
0.236951	 0.642973
0.345325	 0.625591
0.744489	 0.541979
1.57778	 0.99128
0.751802	 0.154373
0.661145	 0.997606
0.49138	 0.395429
0.454572	 1.96051
1.18292	 0.794964
0.289442	 0.780239
0.180229	 1.6416
0.182148	 1.07774
0.529277	 1.70404
0.230445	 1.05997
0.0549111	 0.263968
0.28575	 0.547398
0.855	 0.201951
0.068993	 0.698178
0.703837	 0.875904
0.644668	 0.240483
0.0150568	 0.461591
0.0823366	 0.359624
0.734816	 1.11114
0.878391	 1.47182
1.05679	 0.495955
0.232602	 0.430217
0.186145	 1.65991
1.15548	 0.434875
0.122923	 0.837451
1.14258	 1.80598
1.40781	 0.865707
0.611968	 0.419915
0.945776	 1.27346
0.792506	 0.0828713
1.68285	 1.08512
0.986766	 0.960413
0.99256	 0.196957
2.47499	 0.881478
0.967027	 0.124916
0.613114	 0.727257
1.06598	 1.19051
1.94104	 0.600008
0.252418	 1.71468
1.9245	 1.84971
0.0927116	 0.773457
0.119385	 0.419373
0.48915	 0.670927
0.917712	 0.560553
0.748574	 0.229107
0.0320134	 0.915006
0.256897	 0.790439
1.39354	 0.667138
1.38463	 1.23943
1.4895	 2.23597
1.18652	 0.404079
0.721841	 0.93537
0.854386	 0.125511
0.946834	 1.41874
0.551903	 2.32399
0.120759	 2.45777
0.759055	 0.824283
0.857329	 2.17938
1.59584	 0.456959
0.115165	 0.044258
1.55189	 1.70421
0.9161	 1.86341
0.995028	 0.308638
0.264907	 0.350496
0.0546393	 0.24418
0.351913	 1.68658
1.04882	 0.345788
1.93325	 1.0412
0.0312594	 0.645816
1.14464	 0.396176
0.0197267	 0.390329
0.149196	 1.57079
0.205287	 0.197213
1.67522	 1.05151
0.463134	 0.249793
0.499425	 1.26217
0.0925956	 0.0535588
0.223799	 0.232894
0.652995	 0.104027
0.619139	 0.494954
0.420583	 0.13081
0.192551	 0.449001
0.159511	 0.41214
0.433661	 0.193251
0.0442131	 0.247696
0.140151	 0.358593
0.0364495	 0.00636244
0.431296	 0.244005
0.0183075	 0.84827
0.0251963	 0.903969
0.708687	 0.561712
0.0396349	 1.099
0.398099	 0.26277
0.0578187	 0.0292558
0.410571	 0.106938
0.437329	 0.28863
0.367991	 0.0587842
0.639952	 0.34179
0.51094	 0.366975
